Hours_Studied,Attendance,Extracurricular_Activities,Sleep_Hours,Previous_Scores,Internet_Access,Tutoring_Sessions,Physical_Activity,Learning_Disabilities,Exam_Score,Passed,Parental_Involvement_Low,Parental_Involvement_Medium,Access_to_Resources_Low,Access_to_Resources_Medium,Motivation_Level_Low,Motivation_Level_Medium,Family_Income_Low,Family_Income_Medium,Teacher_Quality_Low,Teacher_Quality_Medium,School_Type_Public,Peer_Influence_Neutral,Peer_Influence_Positive,Parental_Education_Level_High School,Parental_Education_Level_Postgraduate,Distance_from_Home_Moderate,Distance_from_Home_Near,Gender_Male
8,80,1,6,85,1,1,3,0,63,1,1,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,1,1
25,80,1,10,88,1,0,2,0,67,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1
8,78,1,7,84,1,0,2,0,65,1,0,0,0,1,0,1,0,1,0,1,1,0,1,0,0,0,1,1
20,68,1,7,55,1,0,3,1,63,1,0,0,0,1,0,0,1,0,1,0,1,0,1,1,0,0,1,0
8,90,0,7,73,1,3,4,0,67,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1
18,78,1,9,83,1,2,2,0,66,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0
30,98,1,10,61,1,0,3,0,72,1,1,0,0,1,0,1,1,0,0,1,1,0,1,0,1,1,0,1
22,70,0,7,84,1,3,5,0,68,1,0,1,0,0,1,0,1,0,0,0,1,0,1,1,0,0,1,1
15,87,1,10,91,1,1,4,0,67,1,0,0,0,1,0,1,1,0,1,0,1,1,0,1,0,1,0,1
20,98,1,6,64,1,1,3,0,72,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,1
20,87,1,7,60,1,0,2,1,66,1,0,1,0,0,0,1,1,0,0,1,1,0,1,1,0,0,0,0
23,95,1,8,94,1,1,4,0,73,1,0,1,0,1,0,1,0,1,0,1,1,0,1,1,0,0,1,1
12,93,1,6,50,1,4,3,0,71,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,1
24,74,1,8,63,1,1,3,0,65,1,1,0,1,0,0,0,1,0,0,0,1,0,1,1,0,1,0,1
4,84,1,6,70,1,5,4,0,65,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,1
16,66,1,5,84,1,2,3,0,65,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0
17,81,1,4,100,1,2,2,0,68,1,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,1
24,69,0,7,69,0,7,3,0,70,1,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,1,0
20,90,1,8,97,1,1,2,0,68,1,0,1,1,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0
12,81,1,5,68,1,0,2,0,62,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1
14,76,0,7,85,1,3,3,0,66,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,1
21,71,0,7,58,1,3,5,0,65,1,0,1,0,1,1,0,1,0,0,1,1,0,0,0,0,0,1,0
20,100,1,7,73,1,1,4,0,71,1,0,1,0,1,0,1,1,0,0,1,1,1,0,0,0,0,1,0
17,63,0,6,94,1,0,2,0,61,1,0,1,0,1,1,0,0,1,0,1,1,0,0,1,0,1,0,1
17,62,0,7,66,1,2,4,0,63,1,0,1,0,1,0,0,0,0,0,1,1,1,0,1,0,1,0,1
24,69,1,7,55,1,3,4,0,67,1,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,1
17,99,0,8,76,0,2,4,0,70,1,0,1,0,1,1,0,0,0,0,1,1,0,1,0,1,0,1,1
19,99,1,5,72,1,3,4,0,73,1,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,1,1
33,86,0,7,61,1,1,3,0,72,1,0,1,0,1,0,1,0,0,0,0,1,0,1,1,0,0,1,1
11,95,1,5,95,1,1,3,0,69,1,0,1,0,1,1,0,1,0,0,0,1,0,1,0,1,0,1,1
9,69,1,7,80,1,1,3,0,61,1,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1
25,99,0,5,67,1,1,3,0,71,1,0,1,0,1,0,1,1,0,0,0,1,1,0,0,0,0,1,1
16,66,1,6,100,1,1,3,0,64,1,0,1,0,1,0,1,0,1,0,1,1,1,0,1,0,1,0,0
18,64,1,7,57,1,1,3,0,61,1,1,0,0,1,0,1,0,0,0,1,1,1,0,1,0,1,0,1
15,64,0,6,92,1,3,4,0,63,1,0,1,0,1,1,0,1,0,0,1,1,0,0,0,0,0,1,0
18,83,1,9,62,1,2,2,0,65,1,0,1,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,1
30,91,0,9,62,1,3,4,0,73,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,1,0
25,75,1,8,75,1,2,4,1,68,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
25,99,0,8,83,1,1,2,0,72,1,0,1,0,1,0,1,0,1,0,1,1,1,0,0,0,0,1,0
12,77,1,7,85,1,1,3,0,62,1,1,0,1,0,0,1,0,1,0,1,1,0,1,0,0,0,0,1
13,66,1,9,51,1,3,2,0,63,1,0,0,0,1,1,0,0,1,0,1,0,0,1,0,1,1,0,1
3,79,1,7,64,1,0,3,0,58,0,1,0,0,1,1,0,0,1,0,1,1,0,0,0,1,0,0,0
15,87,0,10,83,1,1,3,0,68,1,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,1
26,93,1,6,94,1,1,2,0,74,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
23,78,1,5,83,1,1,3,0,68,1,0,1,0,1,0,1,0,1,0,1,1,0,1,1,0,0,1,1
19,84,1,5,63,1,1,2,0,67,1,0,1,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,1
20,71,1,5,75,1,0,4,0,65,1,0,1,0,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1
16,86,1,5,82,1,0,4,0,63,1,1,0,1,0,1,0,1,0,0,1,1,1,0,1,0,1,0,0
21,99,0,7,57,1,2,2,0,71,1,0,1,1,0,0,0,0,1,0,1,1,1,0,0,1,0,1,1
25,62,1,8,77,1,0,4,0,62,1,0,1,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0
10,95,1,7,74,1,2,3,0,66,1,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1
22,82,0,5,67,1,1,1,1,65,1,1,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,1,0
26,70,0,6,81,1,0,3,0,66,1,0,0,0,1,1,0,1,0,0,0,1,1,0,1,0,1,0,1
18,98,0,8,82,1,3,3,0,71,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1
24,79,0,6,99,0,2,3,0,68,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1
37,73,1,6,71,1,0,5,0,72,1,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,1
19,67,0,5,77,1,1,4,0,66,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1
22,70,1,6,58,1,4,2,0,66,1,0,1,1,0,1,0,0,0,0,1,1,0,1,0,1,1,0,1
16,93,0,6,77,1,2,1,0,67,1,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,1
21,85,1,7,52,1,5,3,0,71,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0,1
23,97,1,8,57,0,2,1,0,72,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,1
21,69,0,7,59,1,3,3,0,64,1,1,0,0,1,0,1,1,0,0,1,1,1,0,0,1,0,1,1
14,65,0,7,82,1,1,3,0,60,1,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,1
21,60,0,8,78,1,2,2,0,64,1,0,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0
29,80,1,5,90,1,2,1,0,70,1,0,1,1,0,0,1,0,1,1,0,1,0,1,0,0,0,1,0
23,100,1,10,73,1,3,2,0,72,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1
26,88,0,6,74,1,0,2,0,68,1,0,1,0,0,0,1,1,0,0,1,1,0,0,1,0,1,0,0
19,72,1,8,58,1,0,3,0,62,1,0,1,1,0,0,1,0,1,1,0,1,1,0,1,0,0,1,0
24,95,0,5,87,1,0,2,0,68,1,0,1,1,0,0,1,1,0,0,1,1,1,0,1,0,0,0,1
22,91,1,7,50,1,2,5,0,72,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,1,0,1
14,61,1,7,71,1,0,1,0,60,1,0,1,1,0,0,1,0,1,1,0,0,1,0,0,1,0,1,0
22,93,0,9,59,1,3,4,0,72,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0
14,72,0,7,89,1,2,3,0,65,1,1,0,0,0,0,1,0,1,0,1,1,0,1,1,0,0,1,0
16,66,0,9,84,1,3,4,0,63,1,0,1,1,0,0,0,1,0,1,0,1,0,1,1,0,0,1,0
21,69,1,7,85,1,2,0,0,66,1,0,1,1,0,0,1,0,1,0,1,0,0,1,0,1,0,1,1
22,79,0,10,57,1,1,2,0,65,1,1,0,0,1,1,0,0,1,0,0,1,0,1,1,0,0,1,1
13,77,0,4,83,1,1,2,0,65,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,1
26,72,0,8,85,1,2,3,0,67,1,1,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,1,1
23,67,0,4,50,1,4,3,0,65,1,0,1,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,1
16,90,0,7,66,1,0,3,0,67,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,1
11,100,1,9,54,1,1,3,0,66,1,0,1,0,1,1,0,1,0,0,1,1,0,0,0,1,0,1,1
19,91,1,9,84,1,2,3,1,71,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1
17,72,0,8,61,1,1,4,0,64,1,0,1,0,1,0,1,0,1,0,1,1,1,0,0,1,1,0,1
21,70,0,7,63,1,0,2,0,61,1,1,0,1,0,0,1,0,1,0,1,1,0,1,1,0,0,0,1
18,69,1,8,54,1,1,2,0,65,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1
8,65,0,10,74,1,1,5,0,61,1,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,1
18,82,0,7,52,1,1,4,0,64,1,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0
18,84,1,8,92,1,0,3,0,69,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
24,88,1,6,51,1,4,4,0,71,1,0,1,0,1,0,0,0,1,1,0,1,0,1,1,0,0,1,1
16,87,0,9,53,1,3,5,0,70,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1
30,72,1,8,82,1,1,1,0,70,1,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,0
9,73,1,6,96,1,0,2,0,62,1,0,1,0,1,1,0,1,0,0,0,1,0,1,1,0,0,1,1
28,87,0,8,95,1,2,3,0,73,1,0,1,0,1,0,1,0,1,1,0,0,0,1,0,1,0,1,0
19,74,0,8,54,1,0,3,0,66,1,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,1
25,69,1,8,64,1,1,3,0,66,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0
20,75,0,7,76,1,3,3,0,66,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
27,71,1,9,51,0,3,1,0,66,1,0,1,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0
18,64,1,6,76,1,2,4,0,65,1,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,0,1,1
13,93,0,7,72,1,2,2,0,67,1,1,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0
29,94,0,7,79,1,6,4,0,76,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0
19,69,1,9,96,1,0,3,0,66,1,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0
21,63,1,6,64,1,1,3,0,63,1,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,1
27,90,0,7,82,1,0,3,0,71,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0,1,0,0
14,68,0,6,71,1,1,3,0,63,1,0,1,0,0,1,0,0,1,0,1,1,0,1,0,0,1,0,1
24,76,1,7,72,1,1,2,0,67,1,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,1,0,1
16,63,1,8,82,1,0,3,0,63,1,0,1,0,1,0,1,0,0,0,1,1,1,0,1,0,0,1,1
19,69,1,5,98,1,0,4,0,66,1,0,0,0,1,0,1,0,0,0,1,1,1,0,1,0,1,0,1
20,92,1,9,93,1,3,2,0,72,1,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,0,1,0
11,92,1,8,82,1,4,2,0,70,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0
15,68,1,6,73,0,0,3,0,62,1,0,0,1,0,0,1,0,1,0,1,1,0,1,0,0,0,1,1
28,73,1,6,71,1,0,2,0,69,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0
25,65,1,9,89,1,2,3,0,66,1,1,0,0,1,0,1,0,1,0,0,1,1,0,1,0,0,1,0
20,63,1,8,61,1,2,3,0,64,1,0,1,0,1,0,1,0,0,0,1,1,1,0,1,0,0,1,1
21,100,1,6,79,1,2,1,0,70,1,1,0,0,1,0,1,1,0,0,1,1,1,0,1,0,0,1,0
18,86,0,6,75,1,0,4,0,67,1,0,1,0,1,0,0,1,0,0,0,1,1,0,1,0,0,1,1
28,82,1,8,82,1,1,2,0,71,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,1
19,91,0,8,59,1,1,2,0,69,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1,1
21,94,0,8,85,1,1,4,0,70,1,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,1,1
27,92,1,7,81,1,0,1,0,70,1,0,1,0,1,0,1,1,0,0,1,1,0,0,0,0,0,1,1
15,61,1,8,59,1,1,2,0,61,1,0,0,1,0,0,1,0,1,0,1,1,1,0,0,1,1,0,0
29,67,0,7,72,0,0,3,0,65,1,1,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,1,0
11,86,1,6,84,1,0,3,0,67,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1
30,75,1,9,95,1,1,5,0,70,1,0,1,1,0,1,0,0,0,0,1,1,0,0,0,1,0,1,1
18,99,0,8,56,0,2,3,0,67,1,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1
19,87,1,6,50,1,3,2,0,68,1,1,0,0,0,0,1,1,0,0,1,1,1,0,0,1,0,1,1
9,98,0,7,58,1,2,4,0,69,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,1
17,68,0,7,99,1,1,1,0,65,1,0,1,0,1,0,1,0,1,1,0,0,1,0,0,1,0,1,1
14,95,1,6,88,1,2,2,0,68,1,0,0,0,1,0,1,1,0,1,0,1,1,0,1,0,0,0,1
16,73,1,7,81,1,1,4,0,67,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,1
19,100,1,6,57,1,1,2,1,70,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,1
26,66,0,8,71,1,2,3,0,68,1,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,1,0
21,81,1,7,86,1,1,4,0,69,1,0,0,0,1,0,1,1,0,0,1,1,1,0,0,0,0,1,1
22,92,1,5,95,1,0,3,0,70,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1
13,77,1,7,69,1,2,5,0,67,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1
15,79,1,6,100,1,4,3,0,70,1,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,1,0
31,99,1,4,57,1,1,2,0,74,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0
16,77,1,7,69,1,1,4,0,63,1,0,1,1,0,1,0,1,0,0,0,1,1,0,1,0,0,1,0
30,84,1,9,94,1,1,2,1,72,1,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,1,0
19,62,0,7,82,1,0,5,1,62,1,0,0,0,1,1,0,1,0,1,0,0,1,0,0,1,0,1,1
20,94,0,8,91,1,1,2,0,71,1,0,1,0,1,0,1,1,0,0,1,1,0,1,0,1,0,1,0
26,86,0,7,95,1,0,5,0,68,1,0,1,1,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1
28,76,1,6,75,1,3,3,0,72,1,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,1
19,61,1,6,62,1,1,2,0,64,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0
18,84,0,5,85,1,0,4,0,64,1,1,0,1,0,0,1,0,1,0,1,1,1,0,1,0,1,0,1
20,61,1,8,78,1,0,5,0,63,1,1,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,1,0
22,60,1,8,89,1,2,4,0,66,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1
25,85,1,7,76,1,2,2,0,71,1,0,1,0,1,0,1,0,0,0,1,1,0,1,0,0,0,1,0
20,68,1,4,91,1,4,4,0,70,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1
24,68,1,8,95,1,3,0,0,67,1,0,0,0,1,1,0,0,1,0,1,1,0,1,1,0,1,0,1
30,86,1,6,87,1,0,4,0,73,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0
22,62,1,7,87,1,2,3,0,64,1,1,0,0,1,0,1,0,0,1,0,1,1,0,1,0,0,1,0
22,73,0,5,79,1,4,1,0,65,1,1,0,0,1,0,1,0,1,1,0,1,0,0,0,1,1,0,0
11,66,1,7,74,1,3,3,0,62,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0
4,83,0,7,99,1,1,3,0,64,1,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0
22,86,0,4,82,1,1,5,0,67,1,1,0,0,1,1,0,1,0,1,0,0,0,1,0,0,1,0,1
19,89,0,9,92,1,5,3,0,74,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,1
17,70,0,7,75,1,1,4,1,63,1,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1
21,64,1,7,78,1,1,4,0,64,1,0,0,1,0,1,0,0,1,0,1,1,0,1,1,0,0,1,1
20,63,0,8,83,1,4,3,0,64,1,0,1,1,0,1,0,0,1,0,1,1,1,0,0,1,1,0,0
27,77,0,7,86,1,1,3,0,70,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
21,98,1,8,72,1,3,3,0,71,1,0,1,0,1,0,1,1,0,1,0,1,0,1,1,0,1,0,0
16,69,1,5,68,1,0,4,0,63,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,1,0,1
26,70,1,7,62,1,0,1,0,66,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
19,64,1,4,71,1,1,3,0,65,1,0,1,0,0,0,1,0,0,0,1,1,1,0,1,0,0,1,1
23,84,0,7,61,1,2,5,0,70,1,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,1
17,87,1,9,71,1,2,3,0,65,1,1,0,1,0,0,1,1,0,0,1,1,1,0,0,0,1,0,0
16,86,1,5,94,1,0,2,0,68,1,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,1,1
21,94,0,6,99,1,1,2,0,72,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,1
20,79,1,4,79,1,0,4,0,67,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1
23,65,0,7,57,0,1,4,0,65,1,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,1,1
18,72,0,8,71,1,2,4,0,66,1,0,1,0,1,1,0,0,0,0,1,1,0,1,0,1,0,1,1
9,86,0,8,80,1,1,5,0,67,1,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0
17,85,0,6,69,1,1,3,1,65,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,1,0,1,1
25,81,0,4,60,1,2,3,0,68,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1
18,87,0,5,61,1,2,1,0,68,1,0,1,0,1,0,0,0,1,0,1,1,0,1,1,0,0,1,1
19,85,1,9,74,1,1,3,0,69,1,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0
26,95,1,8,61,1,2,2,0,71,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0
16,83,1,7,62,1,0,1,1,64,1,0,1,0,1,0,1,1,0,0,1,0,1,0,0,1,1,0,1
11,91,0,7,94,1,1,3,1,65,1,1,0,0,0,0,1,0,1,0,1,1,1,0,0,0,1,0,1
19,70,0,5,89,1,1,2,0,64,1,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,1,1
17,87,1,9,53,1,3,3,0,67,1,0,1,0,1,1,0,1,0,0,1,1,0,1,0,1,1,0,0
14,96,0,6,66,1,3,2,0,70,1,0,1,0,0,0,1,0,1,0,1,1,0,1,0,0,0,1,0
19,75,0,8,77,1,1,4,0,66,1,0,1,0,0,0,1,1,0,1,0,1,0,1,1,0,1,0,0
23,91,0,5,53,1,3,3,0,70,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,1
20,89,1,7,84,1,1,4,0,70,1,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,1
22,62,1,9,69,1,1,3,0,64,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1
31,83,1,6,70,1,3,3,0,71,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1
18,65,1,8,63,1,1,3,0,63,1,0,1,0,0,0,1,0,1,0,1,1,0,1,1,0,0,0,1
22,99,1,5,67,1,1,3,0,72,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1
17,92,0,6,93,1,4,4,0,72,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0
15,64,1,7,89,1,0,2,0,61,1,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,0,1,1
16,65,1,8,97,1,2,4,1,63,1,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0
17,84,0,7,85,1,0,2,0,67,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1
22,74,1,8,79,1,3,1,0,67,1,0,0,1,0,1,0,0,1,0,1,1,1,0,1,0,0,1,0
34,61,0,9,63,1,2,5,0,65,1,0,1,1,0,1,0,0,1,0,1,1,1,0,1,0,1,0,0
16,82,0,6,83,1,0,2,0,64,1,1,0,0,1,0,1,0,1,0,1,1,0,0,1,0,0,1,0
18,76,0,5,95,1,2,6,0,69,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0
20,64,0,6,53,0,4,4,0,65,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
22,92,0,9,72,1,1,4,1,71,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,1,1
22,97,1,6,57,1,0,2,0,70,1,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,1
28,90,1,9,91,1,0,2,0,98,1,1,0,0,1,0,1,0,1,0,1,1,0,1,0,0,1,0,0
5,93,1,7,81,0,1,2,0,65,1,0,1,0,1,0,1,1,0,0,0,1,1,0,0,0,0,1,0
6,69,1,10,94,0,1,4,0,63,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0
17,71,1,10,53,1,0,3,0,61,1,0,1,0,1,1,0,1,0,1,0,1,0,1,1,0,1,0,1
27,68,1,9,95,1,1,3,0,67,1,0,1,1,0,0,1,1,0,0,1,1,0,1,0,0,1,0,1
11,91,0,5,53,1,0,2,0,64,1,0,1,0,1,0,1,1,0,0,1,0,1,0,0,1,0,1,0
2,98,0,4,64,1,1,2,0,65,1,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,1,0
23,89,1,7,58,1,2,3,0,73,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,1
21,95,1,8,57,0,1,3,0,69,1,0,1,0,0,1,0,1,0,0,1,1,0,1,1,0,0,1,1
13,86,0,8,59,1,3,3,0,67,1,0,1,0,0,0,1,0,1,0,1,1,1,0,1,0,0,1,1
14,76,0,6,74,1,0,2,1,63,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1
14,77,1,5,89,1,0,2,0,67,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1
21,63,1,8,95,1,2,5,0,66,1,1,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,1,1
16,61,1,10,78,1,2,2,0,64,1,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0
23,88,1,6,58,1,2,2,0,68,1,0,0,1,0,0,1,1,0,0,1,1,1,0,1,0,1,0,1
3,78,0,8,54,1,2,4,0,61,1,0,1,0,1,0,0,0,0,0,1,1,0,1,1,0,1,0,1
15,82,1,10,75,1,1,1,0,66,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0
13,82,1,7,88,1,0,2,0,65,1,0,1,0,1,0,1,1,0,0,1,1,1,0,1,0,0,1,0
18,71,1,7,81,1,0,4,0,65,1,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0
17,79,0,8,79,1,3,5,1,67,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,1,1
25,79,1,7,52,1,1,2,0,68,1,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1,1,0,0
9,76,1,9,71,1,1,3,0,63,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,0,1,1
20,93,0,6,78,1,1,3,0,70,1,0,0,0,1,1,0,1,0,0,1,1,0,1,0,0,1,0,0
23,78,0,7,80,1,0,2,0,68,1,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,1,0
31,84,0,5,50,0,2,3,0,69,1,0,1,0,1,0,1,1,0,0,0,0,0,1,1,0,0,1,1
17,96,1,7,60,1,0,2,1,67,1,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,1,1
22,95,0,5,97,1,0,3,0,69,1,0,1,0,1,0,1,1,0,1,0,1,1,0,1,0,1,0,1
9,96,1,8,75,1,1,4,1,65,1,0,1,1,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0
6,71,1,5,85,1,1,2,0,61,1,0,1,0,0,0,1,1,0,0,1,1,0,1,1,0,1,0,1
25,61,1,8,65,1,3,3,0,65,1,0,1,0,0,1,0,1,0,1,0,1,1,0,0,0,0,1,0
20,70,1,6,79,1,4,4,0,67,1,1,0,0,1,1,0,0,1,0,1,1,0,1,0,1,0,1,1
27,71,1,10,68,1,1,2,0,66,1,0,1,0,0,0,1,1,0,0,1,1,0,0,1,0,1,0,1
12,96,0,9,65,1,2,4,1,69,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0
23,86,1,8,71,1,3,4,0,71,1,0,1,0,1,0,0,0,1,0,1,1,1,0,0,0,0,1,0
31,63,0,5,73,1,1,2,0,68,1,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0
23,65,0,6,67,0,3,5,0,65,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1
